id,province,area,vendor_name,vendor_type,specialty,level,address,phone 2,phone,price_before,Price_after,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,5 شارع الميرغنى - امام نادى هليوبوليس - مصر الجديدة - القاهرة,19757,011- 46733039,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,115 عمر بن الخطاب  - مصر الجديدة - القاهرة,19757,011-50954414,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,217 شارع جسر السويس - امام المستشفى العسكرى - مصر الجديدة - القاهرة,19757,011-49333984,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,10 شارع المؤرخ محمد رفعت - بجوار بنك مصر - النزهة الجديدة - القاهرة,19757,011-53466977,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,33 شارع المقريزى - بجوار البنك العقارى  - منشية البكرى - القاهرة,19757,011-56984208,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,5 شارع جسر السويس - عمارات الميريلاند - مصر الجديدة - القاهرة,19757,011-03612385,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,237 شارع الحجاز - بجوار بنك QNB - مصر الجديدة - القاهرة,19757,011-19225667,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,٧ شارع أنقرة - أمام المركز الرياضي -  شيراتون - القاهرة,19757,011-17669613,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,6 شارع الشهيد سيد زكريا - شيراتون  - القاهرة,19757,011-03057610,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مصر الجديدة,كير,صيدليات,ادوية,B,10 شارع خالد بن الوليد - بجوار بنك ابو ظبى الاول - شيراتون  - القاهرة,19757,011-24460083,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
329.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,جنينة مول الدور الارضي  -   شارع البطراوي متفرع من عباس العقاد ,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
330.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,42 ش مصطفى النحاس - مدينة نصر,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
331.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,تقاطع ش محمد متولى الشعراوى مع إمتداد ش مصطفى النحاس - المنطقة العاشرة - مدينة نصر,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
332.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,1 محل ( أ ) مشروع إسكان مدفعية الرئاسة العامة - أمام سيتى ستارز مول (بوابة 7) - مدينة نصر,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
333.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,94 ش حسن المأمون - أمام النادى الأهلى - مدينة نصر,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
334.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,8 عمارات الشركة السعودية - ش النزهة أمام دار الدفاع الجوى - مدينة نصر,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
335.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,قطعة 5 – بلوك 21 – المنطقة العاشرة – ش احمد الزمر - مدينة نصر,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
336.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,32 ش احمد فخري مدينة نصر ,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
337.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,4تقاطع مكرم عبيد عن طريق النصر محل رقم 10 ورقم 11-مدينة نصر اول -بجوار بى تك,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
338.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,47شارع عباس العقاد -برج لولوة العقاد-مدينة نصر,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
339.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,الدور الارضى –بجوار كومبيومى وسوبر ماركت سعودى-داخل مول سيتى ستارز,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
340.0,القاهرة,مدينة نصر,العزبي,صيدليات,أدوية,B,119شارع مصطفى النحاس –المنطقة الثامنه -مدينة نصر اول-القاهرة,19600,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,,,,,,,,,,,,,,
,القاهرة,سيتى ستار ,مى شفيق(فودة),صيدليات,أدوية,B,17عمارات المدفعية امام مسجد القوات المسلحة,19395,,,محلى 12 % ومستورد 6%,,,,,,,,,,,,,,
,القاهرة,عباس,محمد عبدالراضى(فودة),صيدليات,أدوية,B,42ش عباس العقاد مدينة نصر,19395,,,محلى 12 % ومستورد 6%,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,سيف,صيدليات,أدوية,B,مكرم عبيد تقاطع ش النصر,1140708031,23521414/591,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,سيف,صيدليات,أدوية,B,النادى الاهلى 74ش حسن المامون ,1122211105,26773064,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,سيف,صيدليات,أدوية,B,وندرلاند 50ش ابو العتاهية,1200111180,22703215,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,سيف,صيدليات,أدوية,B,سيتى ستارز مول الدور الاول ,1117708831,24802148,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,سيف,صيدليات,أدوية,B,البطراوى 42ش البطراوى بجوار جنينة مول ,1270699991,2405960,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,2شارع سمير عبد الرؤوف امتداد مكرم عبيد - أمام التوحيد والنور- مدينه نصر - القاهرة,19757,011-13311977,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B, 32 امتداد مصطفي النحاس - امام عمارات المثلث - مدينة نصر - القاهرة,19757,011-55466262,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B, 19 شارع محمد مهدي عرفه - بجوار ماركت بيم - الحي العاشر – مدينه نصر - القاهرة,19757,011-50871712,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B, 8 شارع الصواف - تقاطع متولى الشعراوى - الحى العاشر - مدينة نصر - القاهرة,19757,011-22023388,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,15 شارع الخمسين - مدينة الواحة - مدينة نصر - القاهرة,19757,011-01438944,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,318 شارع الميثاق - زهراء مدينة نصر - القاهرة,19757,011-26740406,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,101شارع الطيران - امام بوابة وزارة الدفاع - مدينة نصر - القاهرة,19757,011-01433105,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B, 26 شارع ابوداوود الظاهرى - بجوار حديقة الطفل - مدينة نصر - القاهرة,19757,011-01438991,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,1 عمائر مدينه نصر الوفاء و الامل -  بجوار مدرسه فيوتشرز بريتش - مدينة نصر - القاهرة,19757,011-50258484,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,15 شارع عبد الله العربي - بجوار البنك الاهلى- مدينة نصر - القاهرة,19757,011-29956628,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B, 26 شارع الطيران - امام مستشفى التامين الصحى - مدينه نصر - القاهرة,19757,011-01871136,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,35 شارع عزت سلامه من عباس العقاد  - مدينه نصر - القاهرة,19757,011-18896234,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,2 شارع احمد قاسم جوده - بجوار مستشفى التوفيقيه - مدينة نصر - القاهرة,19757,011-19418851,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,6 شارع عبد الرازق السنهورى  - مدينه نصر - القاهرة,19757,011-01833495,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,شارع النزهة - بجوار الرقابة الادارية  - مدينة نصر - القاهرة,19757,011-01833481,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,شارع الثورة - دار الاشاره - مصر الجديده - القاهرة,19757,011-01833489,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B, 20 شارع نجاتى سراج - امام بنزينة توتال - مدينة نصر - القاهرة,19757,011-01833484,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,كير,صيدليات,أدوية,B,14 شارع البطراوى - امام بوابة جنينة مول - مدينة نصر - القاهرة,19757,011-01833492,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
342.0,القاهرة,مدينة نصر,صحه,صيدليات,أدوية,B,54ش حسن المأمون	,16377,,,محلى 12 % ومستورد 6%,,,,,,,,,,,,,,
343.0,القاهرة,مدينة نصر,صيدليه مستشفى فيفا العقاد,صيدليات,أدوية,B,12ش محمد مصطفى حمام من ش عباس العقاد	,01026269494,0222610040,,محلى 10% ومستورد 3 %,,,,,,,,,,,,,,
344.0,القاهرة,مدينة نصر,كايرو سكان,مراكز اشعه,أشعة وتحاليل,B,(برج دار الفؤاد الطبى) تقاطع شارع يوسف عباس مع شارع النصر,19144,,,خصم 15%على الاسعار,,,,,,,,,,,,,,
345.0,القاهرة,مدينة نصر,كايرو سكان,مراكز اشعه,أشعة وتحاليل,B,15شارع سمير عبد الرؤوف امتداد مكرم عبيد - مدينة نصر,19144,,,خصم 15%على الاسعار,,,,,,,,,,,,,,
346.0,القاهرة,مدينة نصر,سمارت سكان للأشعة,مراكز اشعه,أشعة,B,2 ش احمد الزمر الحي العاشر,1010805062,,,خصم 15%على الاسعار,,,,,,,,,,,,,,
347.0,القاهرة,مدينة نصر, فيو سكان,مراكز اشعه,أشعة,B,82ش الطيران - بعد مستشفى التامين الصحى - وامام محطه اتوبيس ابو العزايم	,01288288769,0224025360,,خصم 15%على الاسعار,,,,,,,,,,,,,,
348.0,القاهرة,مدينة نصر,رايت سكان,مراكز اشعه,أشعة,B,مدينه نصر - ش د/ محمود فتحى - المول الطبى بجوار مبنى التأمينات,01006722836 - 01064116502,,,خصم 15%على الاسعار,,,,,,,,,,,,,,
,القاهرة,روكسي ,nsa labs,معامل تحاليل,تحاليل,B,27ش القبة 19 سابقا ,15176,1050804417,,موسسه 2017خصم30%,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,nsa labs,معامل تحاليل,تحاليل,B, نادى الزهور شارع يوسف عباس,15176,1066551863,,من 10% الى 35%,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,nsa labs,معامل تحاليل,تحاليل,B,38ش عباس العقاد ,15176,1050804421,,من 10% الى 35%,,,,,,,,,,,,,,
349.0,القاهرة,مدينة نصر,فاست كير لاب,معامل تحاليل,تحاليل,B,6ش اسماعيل القبانى من ش الطيران - مدينة نصر,1050403141,,,من 10% الى 35%,,,,,,,,,,,,,,
350.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,81 طريق النصر بجوار طيبة مول,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
351.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,43 ش مصطفي النحاس,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
352.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,برج د. رشا قطعه اربعه المنطقه الثانية عشر  ,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
353.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,1 ش ذاكر حسين الدور الاول قطعة 18 بلوك 79 فوق مطعم ارابياتا,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
354.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,50 شارع حسن المأمون امام النادي الاهلى,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
355.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,60 عباس العقاد امام ماكدونالد الدور الاول علوى,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
356.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,شارع مكرم عبيدعمارة 1 بلوك 17 - امام سيتى سنتر مول ,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
357.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,برج الصديق اعلى صيدلية هشام حسين ( حى الواحة ),19014,,,من 10% الى 35%,,,,,,,,,,,,,,
358.0,القاهرة,مدينة نصر,المختبر,معامل تحاليل,تحاليل,B,الحى الثامن -2 احمد الزمر تقاطع امتداد عباس العقاد ,19014,,,من 10% الى 35%,,,,,,,,,,,,,,
359.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,15 شارع سمير فرحات - إمتداد شارع مكرم عبيد,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
360.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,تقاطع ذاكر حسين مع متولى الشعراوى - موقف سيارات العاشر,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
361.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,عمارات شباب المهندسين (7ب) امام شركة الكهرباء – طريق النصر,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
362.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,9 شارع حسن المأمون ,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
363.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,28 ش عبداللة العربى امتداد ش الطيران الحى السابع,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
364.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,42ش عباس العقاد - أعلى مستشفى العيسوي التخصصي,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
365.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,112ش مصطفى النحاس - اعلى بنك QNB,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
366.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,18 عمارات المدفعيه - ارض الجولف - مدينه نصر,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
367.0,القاهرة,مدينة نصر,البرج,معامل تحاليل,تحاليل,B,6أبراج صفوة الميثاق بجوار صن مول الحى العاشر,19911,,,من 10% الى 35%,,,,,,,,,,,,,,
368.0,القاهرة,مدينة نصر,الشمس,معامل تحاليل,تحاليل,B,104شارع عباس العقاد -  تقاطع مصطفى النحاس,19445,,,من 20% الى 60 %,,,,,,,,,,,,,,
369.0,القاهرة,مدينة نصر,الشمس,معامل تحاليل,تحاليل,B,2عمارات اول مايو - ميدان الساعة بجوار قسم اول مدينة نصر   الاوتوستراد,19445,,,من 20% الى 60 %,,,,,,,,,,,,,,
370.0,القاهرة,مدينة نصر,الشمس,معامل تحاليل,تحاليل,B,6شارع محمد المهدى متفرع من احمد الزمر - موقف الحى العاشر,19445,,,من 20% الى 60 %,,,,,,,,,,,,,,
371.0,القاهرة,مدينة نصر,رويال لاب,معامل تحاليل,تحاليل,B,6ش محمد مهدى عرفة - الحى العاشر - عمارة فرح - الدور الثانى,16064,,,من25% الى 60%,,,,,,,,,,,,,,
372.0,القاهرة,مدينة نصر,رويال لاب,معامل تحاليل,تحاليل,B,41ش عبد الحميد عوض - اعلى ماكدونالدز - تقاطع ش مصطفى النحاس,16064,,,من25% الى 60%,,,,,,,,,,,,,,
373.0,القاهرة,مدينة نصر,رويال لاب,معامل تحاليل,تحاليل,B,5ش عباس العقاد - الدور السابع (يعمل طوال ايام الاسبوع,16064,,,من25% الى 60%,,,,,,,,,,,,,,
374.0,القاهرة,مدينة نصر,عز لاب,معامل تحاليل,تحاليل,B,الحى العاشر - 4ش مهدى عرفه بجوار مركز التيسير الطبى,1200555562,,,من25% الى 60%,,,,,,,,,,,,,,
375.0,القاهرة,مدينة نصر,عز لاب,معامل تحاليل,تحاليل,B,ميدان الساعة 10 عمارات اول مايو بجوار الجامعة العالمية,1200555562,,,من25% الى 60%,,,,,,,,,,,,,,
376.0,القاهرة,مدينة نصر,فرست لاب,معامل تحاليل,تحاليل,B,مستشفى السيدة فاطمة الزهراء - خلف جنينة مول - مدينة نصر,33359300,,,من25% الى 60%,,,,,,,,,,,,,,
377.0,القاهرة,مدينة نصر,لاب ميد,معامل تحاليل,تحاليل,B,15شارع سمير عبد الرؤوف امتداد مكرم عبيد - مدينة نصر,19314,,,من25% الى 60%,,,,,,,,,,,,,,
378.0,القاهرة,مدينة نصر,لاب ميد,معامل تحاليل,تحاليل,B,74شارع عباس العقاد,19314,,,من25% الى 60%,,,,,,,,,,,,,,
379.0,القاهرة,مدينة نصر, الحكمة,معامل تحاليل,تحاليل,B,14ش النزهة ميدان الساعة اعلي صيدليات مصر,16059,,,من25% الى 60%,,,,,,,,,,,,,,
380.0,القاهرة,مدينة نصر,لاب ميد ايجيبت,معامل تحاليل,تحاليل,B,74ش عباس العقاد,19314,,,من25% الى 60%,,,,,,,,,,,,,,
381.0,القاهرة,مدينة نصر,لاب ميد ايجيبت,معامل تحاليل,تحاليل,B,15ش سمير عبد الرؤوف - مكرم عبيد,19314,,,من25% الى 60%,,,,,,,,,,,,,,
382.0,القاهرة,مدينة نصر,سينا لاب,معامل تحاليل,تحاليل,B,34ش عباس العقاد - امام شيخ البلد,1000940501,,,من25% الى 60%,,,,,,,,,,,,,,
383.0,القاهرة,مدينة نصر,سينا لاب,معامل تحاليل,تحاليل,B,2ش احمد الزمر - ميدان الحى العاشر - برج الاطباء - الدور 5,1000937834,,,من25% الى 60%,,,,,,,,,,,,,,
384.0,القاهرة,مدينة نصر,الانصارى,معامل تحاليل,تحاليل,B,13ش مصطفى النحاس - الدور الثالث	,19324,,,من25% الى 60%,,,,,,,,,,,,,,
385.0,القاهرة,مدينة نصر,فاست لاب,معامل تحاليل,تحاليل,B,5 عمارات صفوه الميثاق - اعلى بنك مصر - زهراء مدينة نصر,01066044733,,,من25% الى 60%,,,,,,,,,,,,,,
386.0,القاهرة,مدينة نصر,توب سكان لاب,معامل تحاليل,تحاليل واشعه,B,16 شارع النزهة ميدان الساعة-مدينة نصر,100373137,,,من25% الى 60%,,,,,,,,,,,,,,
387.0,القاهرة,مدينة نصر, لاب كير,معامل تحاليل,تحاليل,B,42ش محمد متولي الشعراوي - اعلى اولاد رجب الحي العاشر,01101060077,01101330077,,من25% الى 60%,,,,,,,,,,,,,,
388.0,القاهرة,مدينة نصر,حساب,معامل تحاليل,تحاليل,B,2ش عباس العقاد اعلى بنك التعمير والاسكان,16987,,,من25% الى 60%,,,,,,,,,,,,,,
389.0,القاهرة,مدينة نصر,سبيد لاب,معامل تحاليل,تحاليل,B,ميدان سانت فاتيما - بجوار الكنيسة الحمراء,19358,,,من25% الى 60%,,,,,,,,,,,,,,
390.0,القاهرة,مدينة نصر,سبيد لاب,معامل تحاليل,تحاليل,B,6ش الدكتور محمد عوض خلف باندا مول,19358,,,من25% الى 60%,,,,,,,,,,,,,,
391.0,القاهرة,مدينة نصر,سبيد لاب,معامل تحاليل,تحاليل,B,6ش مهدى عرفة - بلوك 1 - مدينه نصر,19358,,,من25% الى 60%,,,,,,,,,,,,,,
392.0,القاهرة,مدينة نصر,سبيد لاب,معامل تحاليل,تحاليل,B,100ش عباس العقاد - تقاطع عباس العقاد مع مصطفى النحاس,19358,,,من25% الى 60%,,,,,,,,,,,,,,
393.0,القاهرة,مدينة نصر,النيل للتحاليل الطبيه,معامل تحاليل,تحاليل,B,45ش عبد الرزاق السنهورى متفرع من مكرم عبيد ,19656,,,من25% الى 60%,,,,,,,,,,,,,,
394.0,القاهرة,مدينة نصر,استاندر لاب ,معامل تحاليل,تحاليل,B,122ش مصطفى النحاس - مدينة نصر,01200628007- 01111240460- 01018551664,,,من25% الى 60%,,,,,,,,,,,,,,
395.0,القاهرة ,مدينة نصر,البرق,معامل تحاليل,تحاليل,B,طريق النصر - امام بلدة بجوار سيتى ستارز,0223051467 - 01559003033,,,من25% الى 60%,,,,,,,,,,,,,,
396.0,القاهرة,مدينة نصر,معمل عناية,معامل تحاليل,تحاليل,B,32احمد الرمز اعلى المنصورى الحى العاشر الدور الثانى,10283364310,,,من25% الى 60%,,,,,,,,,,,,,,
397.0,القاهرة,مدينة نصر,تاون لاب,معامل تحاليل,تحاليل,B, 5ش عباس العقاد ,1203333896,,,من25% الى 60%,,,,,,,,,,,,,,
398.0,القاهرة,مدينة نصر,كايرو لاب,معامل تحاليل,تحاليل,B,81 عمارات عثمان - شارع مصطفى النحاس,19962,,,من25% الى 60%,,,,,,,,,,,,,,
399.0,القاهرة,مدينة نصر,كايرو لاب,معامل تحاليل,تحاليل,B,2 عمارات شباب المهندسين - طريق النصر - أول مكرم عبيد,19962,,,من25% الى 60%,,,,,,,,,,,,,,
400.0,القاهرة,مدينة نصر,كايرو لاب,معامل تحاليل,تحاليل,B,21 شارع أحمد الزمر - الحى العاشر,19962,,,من25% الى 60%,,,,,,,,,,,,,,
401.0,القاهرة,مدينة نصر,فاست كير لاب,معامل تحاليل,تحاليل,B,6ش اسماعيل القبانى من ش الطيران - مدينة نصر,1050403141,,,من25% الى 60%,,,,,,,,,,,,,,
402.0,القاهرة,مدينة نصر, وسام محمود صقر,اطباء ,اسنان,B,35ش الشيخ محمد النادى المنطقه السادسه,01001446969,,300,من25% الى 60%,,,,,,,,,,,,,,
,القاهرة,مدينة نصر,احمد محمد فؤاد مجاهد زيدان,اطباء ,اسنان,B,مصطفى النحاس الحى الثامن.بجوار التوحيد و النور رقم35,1110623824,,,كشف50-نقابة2019,,,,,,,,,,,,,,
403.0,القاهرة,مدينة نصر,ابتهال محمد محمود الطيب,اطباء ,نساء وتوليد,B,89ش محمد حسين هيكل من عباس العقاد ,1140940343,,,من25% الى 60%,,,,,,,,,,,,,,
404.0,القاهرة,مدينة نصر,نيفين سماحه سعد,اطباء ,اسنان,B,48ش الطيران,22600142,01553594625,200,100,,,,,,,,,,,,,,
405.0,القاهرة,مدينة نصر,دنتال رويال كلينك,اطباء ,اسنان,B,32ش سوهاج هارون الرشيد-مدينة نصر,01279222279-01102609275,01102609275,200,50,,,,,,,,,,,,,,
406.0,القاهرة,مدينة نصر,"دينتال لاونج 
(يس محسن)",اطباء ,اسنان,B,15ش عبد السلام الشهاوى - خلف النادى الزهلى - مدينه نصر,01002227983 - 24204923,,150,50,,,,,,,,,,,,,,
407.0,القاهرة,مدينة نصر,اميركان دينتال,اطباء ,اسنان,B, 19مكرم عبيد- مدينه نصر -الدور الرابع,01020036333 - 02/22740587,,100,50,,,,,,,,,,,,,,
408.0,القاهرة,مدينة نصر,شهاب عيد التواب,اطباء ,اسنان,B,32ش احمد فخرى - مدينه نصر,1119035566,,200,50,,,,,,,,,,,,,,
409.0,القاهرة,مدينة نصر," عبد العزيز موسى
(الشموخ)",اطباء ,اسنان,B,24ش عمارات الاسكان والتعمير - ش مصطفى النحاس - فوق مونجينى وفودافون وصيدليه 19011,01114844884 - 01148822003 - 01220011011,,150,50,,,,,,,,,,,,,,
410.0,القاهرة,مدينة نصر,عبد الرحمن جابر,اطباء ,رمد,B,96 شارع مصطفي النحاس عمارة الاطباء,26721506,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
411.0,القاهرة,مدينة نصر,مينا عجايب,اطباء ,جراحة,B,46 شارع الطيران,01094634382,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
412.0,القاهرة,مدينة نصر,احمد علي خليل,اطباء ,جراحة,B,عيادات الطيران امام التامين الصحي,01015044464,01222476765,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
413.0,القاهرة,مدينة نصر,باسم عبد الغنى حامد,اطباء ,جراحه عامه,B,8ب ش نجاتى سراج - الدور الاول رقم 2 بجوار سوبر ماركت الرايا - مدينه نصر,1006999939,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
414.0,القاهرة,مدينة نصر, ايمان محمد صلاح,اطباء ,جلدية,B,35 شارع الشيخ محمد نادى المنطقه السادسه,22736512,01001446969,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
415.0,القاهرة,مدينة نصر,فاطمه شيش,اطباء ,جلدية,B,10ش عبد العزيز خلف مدراس المنهل,01017555505,01224127812,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
416.0,القاهرة,مدينة نصر,محمد فاخر,اطباء ,تجميل,B,23 ش مصطفي النحاس عباس العقاد,01018186687,01100077468,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
417.0,القاهرة,مدينة نصر,احمد محمد السيد طعيمة,اطباء ,قلب وصدر,B,13 عمارات رابعة العدوية - ميدان الساعة	,01121120111,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
418.0,القاهرة,مدينة نصر,غادة ابو شادي,اطباء ,قلب,B,13 عمارات رابعة العدوية - ميدان الساعة,01011574495,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
419.0,القاهرة,مدينة نصر,معتصم محمد سمير,اطباء ,قلب,B,53ش الطيران امام التامين الصحي,224051340,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
420.0,القاهرة,مدينة نصر,محمد نبيل,اطباء ,قلب,B,ابراج الطبي بدار الفؤاد,1111219461,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
421.0,القاهرة,مدينة نصر,محمود على البدرى,اطباء ,قلب وقسطرة,B,برج دار الفؤاد الطبى - بجوار م.دار الفؤاد - تقاطع ش النصر مع يوسف عباس - مدينه نصر,115852435,,,خصم 20 % الى 50 %,,,,,,,,,,,,,,
